asin,title,label,subcategory,price,image_url,fallback_url,src_url,source_dataset
B00M3MGLVA,ZOSI 4-Channel FULL 1080P HD-TVI DVR Security System with 4x 2000TVL 2.0MP IR Outdoor Day&Night Bullet Cameras 24pcs IR leds 65ft night vision No Hard Drive,Electronics,Security & Surveillance,,https://m.media-amazon.com/images/I/51WdUOy-PyL._AC_.jpg,https://m.media-amazon.com/images/I/41RLuaW14eL._AC_.jpg,https://www.amazon.com/dp/B00M3MGLVA,McAuley-Lab/Amazon-Reviews-2023
B09QQFSDBN,"110Pcs Summer Cute Trendy Stickers for Water Bottles, Waterproof Vinyl Aesthetic Sticker for Laptop Luggage Computer, Sticker Pack for Women Adults Teens Kids Girls Decals",Electronics,Computers & Accessories,4.99,https://m.media-amazon.com/images/I/61SSyWKvymL._AC_.jpg,https://m.media-amazon.com/images/I/51uTcizfuuL._AC_.jpg,https://www.amazon.com/dp/B09QQFSDBN,McAuley-Lab/Amazon-Reviews-2023
B00H8798SI,"HQRP USB Charging Cable Compatible with Lepow - Moonstone 3000 6000 mAh L-MS6000-US ; Lepow U-Stone 12000 mAh L-US12000-US L-US12000-US-01, USB to Micro USB Power Cable + Coaster",Electronics,Computers & Accessories,4.91,https://m.media-amazon.com/images/I/41082w18XGL._AC_.jpg,https://m.media-amazon.com/images/I/41yuxTbBzPL._AC_.jpg,https://www.amazon.com/dp/B00H8798SI,McAuley-Lab/Amazon-Reviews-2023
B00ESGJF4O,Aurum Cables 4 Pair CAT6 Kit - 350 ft CAT6 Ethernet Network Cable - Crimp Tool - Pack of Cable Boots - Pack of RJ45 - Cable Tester,Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/51I7Ya8Q4QL._AC_.jpg,,https://www.amazon.com/dp/B00ESGJF4O,McAuley-Lab/Amazon-Reviews-2023
B0859LMLSP,"Amcrest IP5M-B1186EW-28MM UltraHD Outdoor PoE Bullet IP Security Camera, 5 MP Resolution, Tripwire, Intrusion Alert, White",Electronics,Camera & Photo,59.99,https://m.media-amazon.com/images/I/31FOBP1gq2L._AC_.jpg,https://m.media-amazon.com/images/I/41adqgNEmAL._AC_.jpg,https://www.amazon.com/dp/B0859LMLSP,McAuley-Lab/Amazon-Reviews-2023
B002VUV47K,"VideoSecu 4 Channel Video H.264 Network DVR Stand Alone Real Time Digital Video Recorder Security Surveillance System with 2TB 3.5"" SATA Hard Drive, Include Security Cameras, Cables, Power Supply 1R2",Electronics,Camera & Photo,,https://m.media-amazon.com/images/I/61ePRFBBqQL._AC_.jpg,https://m.media-amazon.com/images/I/413g+hZ+tHL._AC_.jpg,https://www.amazon.com/dp/B002VUV47K,McAuley-Lab/Amazon-Reviews-2023
B07KGCH1G8,HESPLUS Shockproof Hard Storage Case for Canon Selphy CP1500 CP1300 CP1200 Wireless Color Photo Printer,Electronics,Camera & Photo,18.99,https://m.media-amazon.com/images/I/41NpX0Z-StL._AC_.jpg,https://m.media-amazon.com/images/I/41YlW5pbllL._AC_.jpg,https://www.amazon.com/dp/B07KGCH1G8,McAuley-Lab/Amazon-Reviews-2023
B08BRDYP9H,"Phone Charger Cable, MFi Certified 3 Pack 6FT Long Lighting to USB A Cable Nylon Braided Fast Charging Syncing Cord Compatible Phone 11/Pro/XS/Max/XR/X/8/8 Plus/7/7 Plus/6S/Pad",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/516NKUCX9uL.jpg,https://m.media-amazon.com/images/I/41QEJ5RRm9L.jpg,https://www.amazon.com/dp/B08BRDYP9H,McAuley-Lab/Amazon-Reviews-2023
B00GMTGJIU,EVGA GeForce GTX 780 Ti Superclocked w/ACX Cooler 3GB GDDR5 384bit Dual-Link DVI-I DVI-D HDMI DP SLI Graphics Cards 03G-P4-2884-KR,Electronics,Computers & Accessories,346.91,https://m.media-amazon.com/images/I/51AjMvpTbnL._AC_.jpg,https://m.media-amazon.com/images/I/41rTt-fdf+L._AC_.jpg,https://www.amazon.com/dp/B00GMTGJIU,McAuley-Lab/Amazon-Reviews-2023
B01KO0TVIM,"J&D Case Compatible for LG X Power Case, Heavy Duty Dual Layer Hybrid Shock Proof Protective Rugged Bumper Case for LG X Power Case, Not for LG X Charge/LG X Power 2, Mint",Electronics,,,https://m.media-amazon.com/images/I/51OVs76bp9L._AC_.jpg,https://m.media-amazon.com/images/I/51wK9IDIq1L._AC_.jpg,https://www.amazon.com/dp/B01KO0TVIM,McAuley-Lab/Amazon-Reviews-2023
B0B79QPRBD,"FFZ Kids Headphones Wireless, Kids Headphones for School/Ipad/Car/Airplane, Blue-Tooth V5.1 Headset with Colorful LED Lights, Stretchable Earphones & Soft Earpads",Electronics,"Headphones, Earbuds & Accessories",,https://m.media-amazon.com/images/I/419EyKkUfWL._AC_.jpg,https://m.media-amazon.com/images/I/51ag3yzM1uL._AC_.jpg,https://www.amazon.com/dp/B0B79QPRBD,McAuley-Lab/Amazon-Reviews-2023
B09TZP1G3M,"KABEWUS 2022 iPad Stand Holder Tablet Computer Bracket Desktop Mobile Phone Bracket Foldable Aluminum Alloy Adjustable Stands and Holders for Desk (L, Space Gray)",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/31X9rgMAhjL._AC_.jpg,https://m.media-amazon.com/images/I/41UBAFMWvAL._AC_.jpg,https://www.amazon.com/dp/B09TZP1G3M,McAuley-Lab/Amazon-Reviews-2023
B071P9JXCS,Radenso SP Radar Detector with False Alert Filtering,Electronics,Car & Vehicle Electronics,,https://m.media-amazon.com/images/I/41+HwmaahJL._AC_.jpg,https://m.media-amazon.com/images/I/412BKVxLq7S._AC_.jpg,https://www.amazon.com/dp/B071P9JXCS,McAuley-Lab/Amazon-Reviews-2023
B07KVDVJBL,KENTEK 25 Feet FT DB9 Female to DB25 Male Null Modem Serial Printer Cable Adapter Cord 28 AWG F/M Molded D-SUB RS-232 Crossover 9 to 25 Pin for PC Mac Serial Device,Electronics,Computers & Accessories,15.79,https://m.media-amazon.com/images/I/41CqXPLRolL._AC_.jpg,,https://www.amazon.com/dp/B07KVDVJBL,McAuley-Lab/Amazon-Reviews-2023
B08DFND6FS,Netgear Nighthawk AX4 4-Stream AX3000 Wi-Fi 6 Router,Electronics,Computers & Accessories,94.0,https://m.media-amazon.com/images/I/31j6pZw2OIL._AC_.jpg,https://m.media-amazon.com/images/I/31j6pZw2OIL._AC_.jpg,https://www.amazon.com/dp/B08DFND6FS,McAuley-Lab/Amazon-Reviews-2023
B07XJ66WMS,"2 Pack Remote Case/Cover for Fire TV Stick 4K,Protective Silicone Holder Lightweight Anti Slip Shockproof for Fire TV Cube/3rd Gen All-New 2nd Gen Alexa Voice Remote Control-Purple,Red",Electronics,Television & Video,,https://m.media-amazon.com/images/I/51LOVm9fW7L._AC_.jpg,https://m.media-amazon.com/images/I/51eoBj5lf4L._AC_.jpg,https://www.amazon.com/dp/B07XJ66WMS,McAuley-Lab/Amazon-Reviews-2023
B007NG4JB0,"9.7"" 10"" 10.1"" 10.2"" inch Laptop Netbook Tablet Case Sleeve Carrying bag with Hide Handle For iPad 2 3/Asus EeePC 10 transformer/Acer Aspire one/Dell inspiron mini/Samsung N145/Toshiba/Kindle DX/Lenovo S205/HP Touchpad Mini 210 - Blue Dragon N10-5816",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41ju7PTeB+L._AC_.jpg,https://m.media-amazon.com/images/I/51Z0MnK01hL._AC_.jpg,https://www.amazon.com/dp/B007NG4JB0,McAuley-Lab/Amazon-Reviews-2023
B07CZ3WXYX,"SOSUN Video Camera Camcorder HD 1080P 24.0MP 3.0 Inch LCD 270 Degrees Rotatable Screen 16X Digital Zoom Camera Recorder and 2 Batteries(301S-Plus), 301AM",Electronics,Camera & Photo,,https://m.media-amazon.com/images/I/41hh0HC9MiL._AC_.jpg,,https://www.amazon.com/dp/B07CZ3WXYX,McAuley-Lab/Amazon-Reviews-2023
B003H3FNX6,"1/4 Inch Mono Patch Cable, 10 feet 1/4"" Mono Male to 1/4"" Mono Male Cord for Electric Instruments (Guitar, Keyboard, Amplifier, Speakers, Synthesizers), CableWholesale",Electronics,Home Audio,5.99,https://m.media-amazon.com/images/I/414H49x3ZCL._AC_.jpg,https://m.media-amazon.com/images/I/31l7B665RqL._AC_.jpg,https://www.amazon.com/dp/B003H3FNX6,McAuley-Lab/Amazon-Reviews-2023
B07M6MWDFK,"Maledan Compatible with Charge 3 Bands and Charge 4 Bands, Breathable Replacement Pattern Strap Accessories Wristbands Colorful Jellyfish, Large Size",Electronics,Wearable Technology,,https://m.media-amazon.com/images/I/515uhfPxfeL._AC_.jpg,https://m.media-amazon.com/images/I/51XwT7+8GvL._AC_.jpg,https://www.amazon.com/dp/B07M6MWDFK,McAuley-Lab/Amazon-Reviews-2023
B09QMCLQ36,"Toshiba 2022 Latest Dynabook Satellite Pro L50-G 15.6"" FHD (Intel Quad Core i7-10510U, 16GB RAM, 512GB PCIe SSD, NVIDIA MX250 2GB Graphics) Full HD Business Laptop, Webcam, Windows 10 Pro",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/31W3QYiHQYL._AC_.jpg,https://m.media-amazon.com/images/I/41ReusY7MIL._AC_.jpg,https://www.amazon.com/dp/B09QMCLQ36,McAuley-Lab/Amazon-Reviews-2023
B08BX2L8F2,Garmin 890 8-inch RV GPS Navigator Bundle with Car Charger Expander and Hard Shell EVA Case for Tablets/GPS (010-02425-00),Electronics,"GPS, Finders & Accessories",,https://m.media-amazon.com/images/I/51jonYQ8OfL._AC_.jpg,https://m.media-amazon.com/images/I/41xBBE5RJDL._AC_.jpg,https://www.amazon.com/dp/B08BX2L8F2,McAuley-Lab/Amazon-Reviews-2023
B005BUF4KU,Speaker Mic for Motorola HT1000 XTS3000 XTS3500 XTS5100 XTS7700 UHF VHF 800Mhz Lapel Shoulder Mic,Electronics,Portable Audio & Video,44.28,https://m.media-amazon.com/images/I/41eI3lA3WAL._AC_.jpg,https://m.media-amazon.com/images/I/51MqfaSpY7L._AC_.jpg,https://www.amazon.com/dp/B005BUF4KU,McAuley-Lab/Amazon-Reviews-2023
B01GPBDJFA,"Case for MacBook Retina 15 inch, LynneTech Rubberized Matte Finish Hard Plastic Apple Logo Shine Through Cover for MacBook Pro 15.4"" Model: A1398 (NO CD-ROM), Black",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41epTOJTmeL._AC_.jpg,https://m.media-amazon.com/images/I/51UE+CwcynL._AC_.jpg,https://www.amazon.com/dp/B01GPBDJFA,McAuley-Lab/Amazon-Reviews-2023
B003JUBQE2,Novatel MiFi 2200 Mobile Wi-Fi Modem (Verizon Wireless),Electronics,Computers & Accessories,24.95,https://m.media-amazon.com/images/I/31h5Lz5EO5L._AC_.jpg,https://m.media-amazon.com/images/I/31-lmD0HIuL._AC_.jpg,https://www.amazon.com/dp/B003JUBQE2,McAuley-Lab/Amazon-Reviews-2023
B092VP9BVX,7×5ft Casino 40th Birthday Backdrop Las Vegas Casino Night Men Happy 40th Birthday Photography Background Dice Forty Birthday Party Banner Decorations,Electronics,Camera & Photo,16.77,https://m.media-amazon.com/images/I/61vk6+5CY7L._AC_.jpg,https://m.media-amazon.com/images/I/51ttYzBJ9aL._AC_.jpg,https://www.amazon.com/dp/B092VP9BVX,McAuley-Lab/Amazon-Reviews-2023
B07RFGKFTK,Clyxgs AV Connector Audio Socket RCA Socket Audio Terminal Jack Panel Mount RCA Lotus Head Welding Female Socket Connector 6PCS (3 red and Black),Electronics,Home Audio,11.99,https://m.media-amazon.com/images/I/41Wq7IT6YML._AC_.jpg,https://m.media-amazon.com/images/I/41yIpSXgd0L._AC_.jpg,https://www.amazon.com/dp/B07RFGKFTK,McAuley-Lab/Amazon-Reviews-2023
B07TYPLNBL,Android Tablet 10 inch with SIM Card Slot Unlocked +16GB SD Card +(1) Stylus Pen - IPS Screen 3G Phablet with WiFi GPS Bluetooth Tablets (Black),Electronics,Computers & Accessories,88.0,https://m.media-amazon.com/images/I/41RG1UHXfrL._AC_.jpg,https://m.media-amazon.com/images/I/514VaB2-UxL._AC_.jpg,https://www.amazon.com/dp/B07TYPLNBL,McAuley-Lab/Amazon-Reviews-2023
B0C27F3TL8,"USB C Hub Stand/Holder for iPad Pro, HOPDAY 8 in 1 Docking Station for MacBook Pro/Air, (4K HDMI, USB 3.0, 60W PD, 3.5mm Audio, SD/TF) Foldable USB C Adapter for Laptop, Tablet, Phone",Electronics,Computers & Accessories,55.0,https://m.media-amazon.com/images/I/51ENbjdvLRL._AC_.jpg,https://m.media-amazon.com/images/I/51+SAIwhSNL._AC_.jpg,https://www.amazon.com/dp/B0C27F3TL8,McAuley-Lab/Amazon-Reviews-2023
B075XMLVFP,"Vicdozia Dome Port Lens Waterproof Housing Diving Case Compatible with GoPro Hero 4, Hero 3+, Hero 3 with Pistol Trigger and Hand Floating Grip Underwater Photography",Electronics,Camera & Photo,,https://m.media-amazon.com/images/I/51dKCUnQsfL._AC_.jpg,https://m.media-amazon.com/images/I/41IDSpcvMOL._AC_.jpg,https://www.amazon.com/dp/B075XMLVFP,McAuley-Lab/Amazon-Reviews-2023
B07C344Q31,"Digital Voice Activated Recorder with Double Microphone, Dansrueus 8GB Digital Audio Voice Recorder with MP3 Player, Noise Cancelling Dictaphone Recorder for Lectures Meetings Interviews (White)",Electronics,,,https://m.media-amazon.com/images/I/41sQzupayZL._AC_.jpg,https://m.media-amazon.com/images/I/41AVS2-AlGL._AC_.jpg,https://www.amazon.com/dp/B07C344Q31,McAuley-Lab/Amazon-Reviews-2023
B00L0XTE6M,TOPA Ultra Luxury Premier Leather 360 Degree Rotating Stand Hold Business Style Zipper Closure Portable Handbag Case Cover For Apple Ipad 2/3/4 Case Cover With Pocker Slots Inside (White),Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/51gY55w2K0L._AC_.jpg,https://m.media-amazon.com/images/I/41M-qFrCsAL._AC_.jpg,https://www.amazon.com/dp/B00L0XTE6M,McAuley-Lab/Amazon-Reviews-2023
B00006B71A,Genovation 683 Controlpad,Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41waOws2bwL._AC_.jpg,,https://www.amazon.com/dp/B00006B71A,McAuley-Lab/Amazon-Reviews-2023
B07MQBZ3SP,Hide TV Wires Kit in-Wall Power and Cable Management Kit (Fast Shipment),Electronics,Television & Video,,https://m.media-amazon.com/images/I/21NuYibyJAL._AC_.jpg,https://m.media-amazon.com/images/I/21NuYibyJAL._AC_.jpg,https://www.amazon.com/dp/B07MQBZ3SP,McAuley-Lab/Amazon-Reviews-2023
B00XIMND9C,Stinger SI12YF 1000 Series 2-Channel Audiophile Grade RCA Stereo Y-Adapter Cable,Electronics,Television & Video,8.36,https://m.media-amazon.com/images/I/41z2sCU2brL._AC_.jpg,,https://www.amazon.com/dp/B00XIMND9C,McAuley-Lab/Amazon-Reviews-2023
B075VTD2W7,"ASUS VivoBook Pro 17 17.3” Thin and Portable FHD Laptop, 7th Gen Intel Core i7-7500U Processor, NVIDIA GeForce 940MX Graphics, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, USB-C, Backlit kbd, Windows 10",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/51LyM4Fnk-L._AC_.jpg,https://m.media-amazon.com/images/I/51DdDI++JhL._AC_.jpg,https://www.amazon.com/dp/B075VTD2W7,McAuley-Lab/Amazon-Reviews-2023
B07C272B9K,Wofawofa Vinyl 10X8FT Graduation Ceremony Backdrop Diploma Trencher Cap Backdrops Bokeh Glitter Sequins Gloomy Wood Floor Photography Background for Boys Girls School Show Photo Studio Props KX646,Electronics,Camera & Photo,39.69,https://m.media-amazon.com/images/I/41+Cy5q84aL._AC_.jpg,https://m.media-amazon.com/images/I/51kRb+Mt-lL._AC_.jpg,https://www.amazon.com/dp/B07C272B9K,McAuley-Lab/Amazon-Reviews-2023
B0863HJMY6,Apple Watch Sport Band (40mm) - Cactus - Regular,Electronics,,,https://m.media-amazon.com/images/I/21MpdfVu24L._AC_.jpg,https://m.media-amazon.com/images/I/21HT2oIa9LL._AC_.jpg,https://www.amazon.com/dp/B0863HJMY6,McAuley-Lab/Amazon-Reviews-2023
B01K5I9BQK,"Sewell Echo HDMI to HDMI 4K Upscaler/Downscaler, Pick Your Output Resolution 1080p, 720p, 4K",Electronics,,,https://m.media-amazon.com/images/I/41qtugvgCqL._AC_.jpg,https://m.media-amazon.com/images/I/4169icbTcmL._AC_.jpg,https://www.amazon.com/dp/B01K5I9BQK,McAuley-Lab/Amazon-Reviews-2023
B07V4S4MHB,"GREATRULY Ring Kickstand Phone Case for Samsung Galaxy S9 Plus,Heavy Duty Dual Layer Drop Protection Case for Galaxy S9+,Hard Shell + Soft TPU + Ring Stand Fits Magnetic Car Mount,Black",Electronics,,,https://m.media-amazon.com/images/I/41MSDrQdtjL._AC_.jpg,https://m.media-amazon.com/images/I/41LBXFbEdNL._AC_.jpg,https://www.amazon.com/dp/B07V4S4MHB,McAuley-Lab/Amazon-Reviews-2023
B00U1SMAEA,"MyCableMart Wall Plate: Toslink Optical (Female/Female) + 4 Hole Keystone, White",Electronics,Home Audio,5.9,https://m.media-amazon.com/images/I/413gFGwjJlL._AC_.jpg,https://m.media-amazon.com/images/I/41utROZwOdL._AC_.jpg,https://www.amazon.com/dp/B00U1SMAEA,McAuley-Lab/Amazon-Reviews-2023
B002NNNZEA,Allstate 3-Year Consumer Electronics Accidental Protection Plan ($125-149.99),Electronics,Electronics Warranties,,https://m.media-amazon.com/images/I/41BcFDQ51iL._AC_.jpg,https://m.media-amazon.com/images/I/41BcFDQ51iL._AC_.jpg,https://www.amazon.com/dp/B002NNNZEA,McAuley-Lab/Amazon-Reviews-2023
B00MTWFUNO,"IBM Genuine Lenovo Thinkpad W510, T510, T510I Laptop Cooling Fan & Heatsink 60Y4981 60Y5494 60Y5493",Electronics,,,https://m.media-amazon.com/images/I/51JAVa9BKAL._AC_.jpg,https://m.media-amazon.com/images/I/518iX6zL35L._AC_.jpg,https://www.amazon.com/dp/B00MTWFUNO,McAuley-Lab/Amazon-Reviews-2023
B013OUU4KS,"JLBOTIQUE28,LLC - CA06 - COMPATIBLE REPLACEMENT FOR Brand New CA06 CA06XL E7U21UT E7U21AA battery for HP Probook 640 G1, Probook 645 G1, Probook 650 G1, Probook 655 G1 10.8V 4400mah 6 Cell Li-Ion HSTNN-LB4Y 718678-421 718675-141",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41mXfgZa2lL._AC_.jpg,,https://www.amazon.com/dp/B013OUU4KS,McAuley-Lab/Amazon-Reviews-2023
B09MFHCVNW,[Apple MFi Certified] 2 Pack Lightning to 3.5 mm Headphone Jack Adapter iPhone 3.5mm Jack Aux Dongle Cable Converter Compatible with iPhone 13 12 11 11 Pro XR XS X 8 7 iPad iPod Support All iOS System,Electronics,"Headphones, Earbuds & Accessories",,https://m.media-amazon.com/images/I/31jf3bCsJIL._AC_.jpg,https://m.media-amazon.com/images/I/41vEti8y-ZL._AC_.jpg,https://www.amazon.com/dp/B09MFHCVNW,McAuley-Lab/Amazon-Reviews-2023
B0BD88S3ST,"Anker USB-C to Lightning Cable, 641 Cable (6ft), MFi Certified, Powerline III Flow Silicone Fast Charging Cable & Anker USB C GaN Charger 30W, 511 Charger (Nano 3), PIQ 3.0 Foldable PPS Fast Charger(N",Electronics,Computers & Accessories,42.97,https://m.media-amazon.com/images/I/31UTlNzvRtL._AC_.jpg,https://m.media-amazon.com/images/I/410x0mDsslL._AC_.jpg,https://www.amazon.com/dp/B0BD88S3ST,McAuley-Lab/Amazon-Reviews-2023
B07RZS98MN,Zahara LVD LVDS LED Display Screen Cable Replacement for HP 15-BS234WM 15-BS015DX 15-BS016DX 15-BS015DX 15-BS016DX 15-S038DX 30Pin CBL50 DC02002WZ00,Electronics,Computers & Accessories,15.45,https://m.media-amazon.com/images/I/41Sy1CWsrpL._AC_.jpg,https://m.media-amazon.com/images/I/410BIP0ESVL._AC_.jpg,https://www.amazon.com/dp/B07RZS98MN,McAuley-Lab/Amazon-Reviews-2023
B075YRN3TX,Accessory USA 150W 19V AC DC Adapter for Intel DQ77KB Thin Mini ITX Board Motherboard DH61AG SSA-0901-19 Power Supply Cord,Electronics,Power Accessories,38.89,https://m.media-amazon.com/images/I/51bMaVMO+jL._AC_.jpg,https://m.media-amazon.com/images/I/51h1d8ch-PL._AC_.jpg,https://www.amazon.com/dp/B075YRN3TX,McAuley-Lab/Amazon-Reviews-2023
B001283FDS,Samsung S860 8.1MP Digital Camera with 3x Optical Zoom (Pink),Electronics,Camera & Photo,,https://m.media-amazon.com/images/I/51z0Gh9YvRL._AC_.jpg,https://m.media-amazon.com/images/I/51C9PITBe0L._AC_.jpg,https://www.amazon.com/dp/B001283FDS,McAuley-Lab/Amazon-Reviews-2023
B07ZWMYLS3,Lifeprint 3x4.5 Portable Photo and Video Printer (Black) Scrapbook Bundle Deluxe,Electronics,Camera & Photo,159.99,https://m.media-amazon.com/images/I/51IVrTng0bL._AC_.jpg,https://m.media-amazon.com/images/I/31wwCBX8FOL._AC_.jpg,https://www.amazon.com/dp/B07ZWMYLS3,McAuley-Lab/Amazon-Reviews-2023
B08P21M2FT,RGB LED Gaming Mouse Pad with Stitched Edges Extended Large Extra Soft Mousepad with 14 Lighting Modes Non-Slip Rubber Base Keyboard Mat for Laptop Computer Gamer PC Office & Home - 31.5 X 12 Inch,Electronics,,,https://m.media-amazon.com/images/I/4125VZnOEYL._AC_.jpg,https://m.media-amazon.com/images/I/41230Gn5YBL._AC_.jpg,https://www.amazon.com/dp/B08P21M2FT,McAuley-Lab/Amazon-Reviews-2023
B07WJSL343,Pahajim Large Capacity Vintage College Bookbag Laptop Faux Leather Backpack Office Fashion Backpack For Men Women(Brown),Electronics,,,https://m.media-amazon.com/images/I/418bcl7WjyL._AC_.jpg,https://m.media-amazon.com/images/I/41I2DCrOAnL._AC_.jpg,https://www.amazon.com/dp/B07WJSL343,McAuley-Lab/Amazon-Reviews-2023
B009FTWL2C,CM Storm Trigger - Mechanical Gaming Keyboard with CHERRY MX BLUE Switches and Fully LED Backlit,Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/412n9lg3-7L._AC_.jpg,https://m.media-amazon.com/images/I/41dbOUw5PIL._AC_.jpg,https://www.amazon.com/dp/B009FTWL2C,McAuley-Lab/Amazon-Reviews-2023
B00006I53T,Canon EF 28mm f/2.8 Lens for Canon SLR Cameras (Discontinued by Manufacturer),Electronics,Camera & Photo,139.0,https://m.media-amazon.com/images/I/4149K3bK-tL._AC_.jpg,,https://www.amazon.com/dp/B00006I53T,McAuley-Lab/Amazon-Reviews-2023
B000UVWIO0,Klipsch RW12D 12-inch Reference Subwoofer,Electronics,Home Audio,,https://m.media-amazon.com/images/I/31h4v+TXm5L._AC_.jpg,,https://www.amazon.com/dp/B000UVWIO0,McAuley-Lab/Amazon-Reviews-2023
B0BDZ6F1YK,TOZO S1 Smart Watch Bluetooth 5.0 Activity Tracker with Heart Rate Monitor Sleep Monitor Pedometer and Calorie Counter IPX8 Waterproof 1.54-inch Touchscreen Compatible with iPhone & Android Phones,Electronics,Wearable Technology,39.99,https://m.media-amazon.com/images/I/41r7HloxPPL._AC_.jpg,https://m.media-amazon.com/images/I/41SyPX8M9ZS._AC_.jpg,https://www.amazon.com/dp/B0BDZ6F1YK,McAuley-Lab/Amazon-Reviews-2023
B0065DVTHO,Sylvania SYTAB7MX 7-Inch Tablet (Black),Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41TL94DlyuL._AC_.jpg,,https://www.amazon.com/dp/B0065DVTHO,McAuley-Lab/Amazon-Reviews-2023
B00MMXLOV2,UpBright 1.6V AC/DC Adapter Compatible with Philips North America 420303077990 4203 030 77990 4203-030-77990 420303578420 Norelco D350 G250 G270 G290 G370 G380 G390 G470 G480 G485 80mA 2W Charger,Electronics,Power Accessories,9.99,https://m.media-amazon.com/images/I/414T0HqifOL._AC_.jpg,https://m.media-amazon.com/images/I/21-wCDJzWHL._AC_.jpg,https://www.amazon.com/dp/B00MMXLOV2,McAuley-Lab/Amazon-Reviews-2023
B07QXH5TH9,QNINE Support 12+16 pin,Electronics,,,https://m.media-amazon.com/images/I/41BNkPiL2nL._AC_.jpg,https://m.media-amazon.com/images/I/51wN0Q4R5hL._AC_.jpg,https://www.amazon.com/dp/B07QXH5TH9,McAuley-Lab/Amazon-Reviews-2023
B0BTYCP1H8,"Portable GPS Tracking Mobile Smart Anti Loss Device Key Finder Locator GPS Smart Tracker Device for Kids Dog Pet Cat Wallet Keychain Luggage, Alarm Reminder, App Control,1 Pack-Pink",Electronics,"GPS, Finders & Accessories",,https://m.media-amazon.com/images/I/41gGD93CXGL._AC_.jpg,https://m.media-amazon.com/images/I/31YDi1UUV0L._AC_.jpg,https://www.amazon.com/dp/B0BTYCP1H8,McAuley-Lab/Amazon-Reviews-2023
B0895Z566R,"ShunDee Scrunchie Bands Compatible with Fitbit Versa/Versa 2/Versa Lite & Special Edition for Women Men, Soft Fabric Elastic Replacement Wristbands Compatible with Fitbit Versa Versa 2",Electronics,Wearable Technology,,https://m.media-amazon.com/images/I/51DX00hVpNL._AC_.jpg,https://m.media-amazon.com/images/I/51itC9empvL._AC_.jpg,https://www.amazon.com/dp/B0895Z566R,McAuley-Lab/Amazon-Reviews-2023
B096VZ9XSQ,Aluminum Monitor Stand | Universal Desk Organizer | Support Wireless Charging & Data Transmission | Keyboard and Mouse Storage for iMac PC Computer,Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/51J2vEycl-S._AC_.jpg,https://m.media-amazon.com/images/I/41-WyIVr7vS._AC_.jpg,https://www.amazon.com/dp/B096VZ9XSQ,McAuley-Lab/Amazon-Reviews-2023
B00006JQPE,FORMAC Studio DV/TV ( Mac ),Electronics,Television & Video,,https://m.media-amazon.com/images/I/31362K5V79L._AC_.jpg,,https://www.amazon.com/dp/B00006JQPE,McAuley-Lab/Amazon-Reviews-2023
B004HH8A0E,"NewPower99 Battery Replacement Kit with Battery, Video Instructions and Tools for Magellan Maestro 4040",Electronics,"GPS, Finders & Accessories",27.95,https://m.media-amazon.com/images/I/41nv-gpLzyS._AC_.jpg,https://m.media-amazon.com/images/I/41RXygtxEmL._AC_.jpg,https://www.amazon.com/dp/B004HH8A0E,McAuley-Lab/Amazon-Reviews-2023
B01M66RCVO,"Philips 272G5DYEB 27-Inch G-Sync Ultimate Performance Gaming Monitor 144hz, 1MS, 3D Ready",Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/5138YofVqKL._AC_.jpg,https://m.media-amazon.com/images/I/31EhFDUvVLL._AC_.jpg,https://www.amazon.com/dp/B01M66RCVO,McAuley-Lab/Amazon-Reviews-2023
B008F44EXC,Fashion 3.5mm Headphone Headset with Microphone Black for PC Laptop/Computer,Electronics,Computers & Accessories,,https://m.media-amazon.com/images/I/41fMoDljTrL._AC_.jpg,https://m.media-amazon.com/images/I/41VgdyRn0rL._AC_.jpg,https://www.amazon.com/dp/B008F44EXC,McAuley-Lab/Amazon-Reviews-2023
B084NTBZMT,Blackmagic Design Pocket Cinema Camera 4K with Starter Accessory Bundle – Includes: SanDisk Extreme 128GB SDXC Memory Card (150MB/s) & Extended Life LP-E6 Replacement Battery (7.4V / 2700mAh / 20.0Wh),Electronics,Camera & Photo,,https://m.media-amazon.com/images/I/51BPW9A+UIS._AC_.jpg,https://m.media-amazon.com/images/I/41usCSY6ZHL._AC_.jpg,https://www.amazon.com/dp/B084NTBZMT,McAuley-Lab/Amazon-Reviews-2023
